date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Upper Band 21,Real Middle Band 21,Real Lower Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2010-09-29,103.72,11551800.0,BIDU,103.1933,100.488,97.92,92.1678,88.9438,85.8175,103.1767,101.9273,100.3071,95.6346,92.6602,87.8751,104.0923,104.1567,103.5889,100.4089,97.2423,75.2278,100.2797,100.6386,100.5098,99.4501,96.5147,86.7026,83.8143,85.9608,85.448,77.6972,64.3192,42.587,97.0166,85.7685,70.9013,33.7358,26.8385,35.1415,5.89,11.91,13.851,19.89,26.48,22.31,68.8882,60.1734,81.3098,130.6394,165.485,267.7831,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,67.6285,71.9217,70.896,55.3944,28.6384,-14.826,1.0602,1.1297,1.1541,1.2373,1.3428,1.274,0.0,66.6667,0.0,80.0,0.0,85.7143,92.8571,7.1429,95.2381,4.7619,42.8571,97.619,99.5676,97.376,93.2381,70.6546,36.497,16.1272,0.1124,0.7455,1.9484,8.2833,18.2293,36.4029,51.8646,56.0755,55.6793,48.1706,39.1832,26.292,0.0143,0.1439,0.4836,3.6318,13.0674,92.3395,6.6031,10.823,13.8209,21.12,28.0879,66.6921,103.1933,101.5602,104.8264,100.488,93.5131,107.4629,87.8798,107.9602,97.92,92.1678,78.4717,105.8639,103.5368,88.9438,74.3507,85.8175,98.8118,72.8231,4.0916,3.7217,3.4189,3.0194,3.2911,5.8229,311.7551,227.7936,3.071,1.8991,4.9701,81.5781,88.9118,7.51,71.3375,84.1747,85769518.0248,354380450.0
2010-09-30,102.62,12909500.0,BIDU,102.7933,102.006,99.5529,93.4742,90.0957,86.2465,102.89,102.638,101.4821,97.0282,93.9035,88.6566,103.4449,104.1501,104.1109,101.7008,98.6699,76.9825,100.3961,100.9666,100.9659,100.2448,97.8628,87.5357,68.6783,76.9255,78.7818,74.409,62.7161,42.3147,77.9154,81.0934,70.4053,35.4466,26.9994,34.7128,-1.2,7.59,11.43,18.29,24.19,18.02,-100.0,29.4793,53.261,100.7653,134.5855,226.5132,-0.2787,-0.2787,-0.2787,-0.2787,-0.2787,-0.2787,37.3567,53.8509,57.5637,48.8181,25.4321,-15.3706,0.9884,1.0799,1.1253,1.2169,1.3084,1.213,0.0,33.3333,0.0,60.0,0.0,71.4286,85.7143,0.0,90.4762,0.0,40.4762,95.2381,39.7128,62.393,67.4293,57.6877,30.218,17.136,14.0212,9.7807,8.7505,11.4967,19.5488,36.4219,32.4934,42.2348,44.9816,42.8455,36.4795,25.7655,1.8995,2.0051,2.3045,5.2623,14.3352,92.0309,4.4021,8.6584,11.8464,19.6115,26.7504,65.1042,102.7933,101.3999,104.1868,102.006,97.6201,106.3919,90.7846,108.3211,99.5529,93.4742,79.5308,107.4176,105.0028,90.0957,75.1886,86.2465,100.2058,72.2872,4.4006,3.9954,3.6663,3.186,3.4028,5.8626,311.3291,226.5418,3.4979,1.7076,5.2054,69.5288,79.6126,7.8657,69.3643,86.0159,86841057.5505,341470950.0
2010-10-01,98.8,13827200.0,BIDU,101.7133,102.2,100.5514,94.3699,90.9033,86.5801,100.8933,101.5693,101.2939,97.7383,94.6948,89.2405,100.2118,101.855,102.64,101.7367,99.2194,78.2862,100.1891,100.9426,100.8069,100.0751,97.9747,87.9236,35.3884,52.8235,59.8612,64.2415,57.491,41.3736,54.8409,73.351,67.8285,36.4794,26.9683,34.3096,-3.24,0.97,6.99,12.54,16.96,14.01,-100.0,-166.6667,-0.328,65.6966,98.5017,175.7374,-0.967,-0.967,-0.967,-0.967,-0.967,-0.967,-29.2233,5.6469,19.7224,28.483,14.982,-17.2528,0.9682,1.0099,1.0761,1.1454,1.2072,1.1652,100.0,0.0,0.0,40.0,0.0,57.1429,78.5714,0.0,85.7143,0.0,38.0952,92.8571,8.6919,42.3813,52.3677,49.9059,26.3464,17.7787,17.7994,13.21,11.5881,12.8597,19.893,36.2008,21.1882,32.6432,37.0684,38.4824,34.1248,25.2718,2.4654,2.8031,3.1743,6.0855,14.8516,91.0387,2.9347,6.9267,10.1541,18.2107,25.4766,63.5541,101.7133,97.4965,105.9302,102.2,98.5452,105.8548,94.3097,106.7931,100.5514,94.3699,80.789,107.9509,105.7715,90.9033,76.0351,86.5801,101.0447,72.1155,4.673,4.2954,3.9608,3.4212,3.5983,6.0604,310.8987,225.2644,3.8035,1.2223,5.0258,46.8375,65.9815,8.0816,60.8371,87.7099,73696753.089,327643750.0
2010-10-04,96.22,13431900.0,BIDU,99.2133,100.68,100.7214,95.0764,91.5514,86.8091,98.1467,99.576,100.2111,97.985,95.1782,89.6889,97.1156,99.0621,100.4439,101.0694,99.2223,79.2814,98.4251,99.8452,100.7603,99.8036,97.8378,88.1022,23.7336,41.7737,50.3357,58.4339,54.2838,40.7466,51.6798,59.1429,60.4473,35.9788,26.4282,33.9612,-7.5,-7.6,1.19,9.89,13.61,9.62,-100.0,-138.9181,-114.4207,22.7601,56.5228,121.2965,-0.4765,-0.4765,-0.4765,-0.4765,-0.4765,-0.4765,-52.5328,-16.4526,0.6714,16.8677,8.5676,-18.5067,0.9277,0.9268,1.0125,1.1146,1.1648,1.1111,100.0,33.3333,100.0,20.0,0.0,42.8571,71.4286,14.2857,80.9524,0.0,35.7143,90.4762,45.3576,2.3104,16.1602,29.4702,15.6261,19.6741,38.57,27.329,22.6458,19.1108,23.4937,37.0091,14.4991,26.0947,31.3758,35.0814,32.1958,24.8407,5.2046,5.8035,6.2818,9.2118,17.7053,92.4321,1.9565,5.5414,8.7035,16.9099,24.2634,62.0409,99.2133,93.9552,104.4715,100.68,95.146,106.214,95.0519,106.3909,100.7214,95.0764,82.2329,107.9199,106.1001,91.5514,77.0026,86.8091,101.5694,72.0489,4.6747,4.414,4.1185,3.5783,3.7296,6.1802,310.4641,223.974,3.9672,0.6548,4.6219,23.5098,46.6254,8.1135,54.7524,89.2683,67201515.0608,314211850.0
2010-10-05,102.7,13751500.0,BIDU,99.24,100.812,101.4171,96.2478,92.4276,87.217,99.89,100.2493,100.7057,99.0015,96.1917,90.428,100.9776,101.1051,101.7796,102.0947,100.3245,80.8116,98.445,99.8682,100.83,100.1346,98.3437,88.6884,65.9642,64.8548,66.129,66.6008,60.147,42.9702,40.0644,52.6288,56.7255,36.1602,26.2433,33.5551,0.08,0.66,4.87,16.4,18.4,17.13,64.9928,11.2572,-11.1855,61.1738,88.1841,154.6556,0.8727,0.8727,0.8727,0.8727,0.8727,0.8727,31.9283,29.7096,32.258,33.2016,20.2939,-14.0596,1.0008,1.0065,1.0498,1.19,1.2183,1.2002,66.6667,0.0,80.0,0.0,85.7143,28.5714,64.2857,7.1429,76.1905,4.7619,33.3333,88.0952,16.8337,26.5724,34.3945,38.519,22.5442,16.9064,22.0637,19.5745,17.65,16.6129,21.4796,36.015,30.9955,33.742,36.1564,37.4295,33.9833,25.5984,3.4697,4.6428,5.3844,8.5538,16.8622,90.2313,4.8743,8.0031,11.0302,19.272,26.678,64.1338,99.24,93.9126,104.5674,100.812,95.1252,106.4988,96.1572,106.6771,101.4171,96.2478,83.8355,108.6601,107.3358,92.4276,77.5194,87.217,102.7445,71.6895,5.1042,4.619,4.2435,3.5811,3.64,5.8084,310.0256,222.7612,4.1277,0.6421,4.7698,29.2338,33.1937,8.6058,59.1167,90.702,79665421.4278,327963350.0
2010-10-06,98.4,17634300.0,BIDU,99.1067,99.748,100.6429,97.1271,93.1957,87.4996,99.47,99.4453,99.9514,99.2885,96.7346,90.9481,99.1487,99.8014,100.7072,101.8054,100.5087,81.8594,98.4447,99.7838,100.7181,100.0271,98.348,88.9209,42.5257,48.8068,53.065,58.4008,55.2131,41.9013,32.7622,47.547,53.5949,36.3439,26.0751,33.157,-0.4,-5.32,-5.42,12.31,16.13,11.87,20.0,-18.7817,-49.5744,37.7859,66.8505,127.6987,-0.8426,-0.8426,-0.8426,-0.8426,-0.8426,-0.8426,-14.9487,-2.3864,6.13,16.8015,10.4262,-16.1974,0.996,0.9487,0.9478,1.143,1.1961,1.1372,33.3333,0.0,60.0,20.0,71.4286,14.2857,57.1429,0.0,71.4286,0.0,30.9524,85.7143,18.1578,27.2199,34.8115,38.7324,22.7119,16.8366,14.5628,15.238,14.6289,14.927,20.0327,35.237,21.0247,26.636,30.253,33.8002,31.8064,25.0814,2.3131,3.7142,4.6152,7.9428,16.0593,88.083,3.3395,6.4925,9.5444,17.9855,25.4976,62.6968,99.1067,93.7222,104.4911,99.748,94.6785,104.8175,95.4302,105.8555,100.6429,97.1271,86.0448,108.2093,107.5844,93.1957,78.8069,87.4996,103.3945,71.6047,5.3807,4.9542,4.5802,3.8626,3.8795,6.0485,309.5831,221.5176,4.1998,0.2885,4.4883,39.9014,30.8817,8.4158,50.2901,92.021,66994850.3167,310329050.0
2010-10-07,98.49,11330200.0,BIDU,99.8633,98.922,100.1357,98.0385,93.8766,87.7598,99.1617,99.026,99.4132,99.4702,97.2159,91.4593,98.5718,99.1162,99.9992,101.5499,100.6592,82.856,98.4463,99.7276,100.6528,99.9256,98.3579,89.1321,43.1597,49.1361,53.2903,58.5159,55.2937,41.9323,26.4833,43.0527,50.6919,36.4573,25.8944,32.7703,2.27,-4.13,-3.55,12.76,14.3,10.93,-86.0,-30.5604,-63.3425,15.8908,52.3026,109.5259,-0.6644,-0.6644,-0.6644,-0.6644,-0.6644,-0.6644,-13.6805,-1.7278,6.5806,17.0318,10.5874,-16.1354,1.0236,0.9598,0.9652,1.1488,1.1699,1.1248,0.0,66.6667,40.0,0.0,57.1429,0.0,50.0,0.0,66.6667,0.0,28.5714,83.3333,13.9254,25.0754,33.2742,37.9304,22.2794,16.9156,12.4238,13.8593,13.6568,14.3534,19.464,34.8728,16.4437,23.1359,27.2773,31.8959,30.6231,24.7818,1.6821,3.1114,4.0959,7.5155,15.4345,86.1258,2.2264,5.194,8.1809,16.7008,24.2835,61.204,99.8633,95.851,103.8757,98.922,94.7222,103.1218,94.875,105.3965,100.1357,98.0385,88.9329,107.1441,107.8434,93.8766,79.9098,87.7598,104.0042,71.5154,4.5823,4.5588,4.3502,3.7974,3.834,5.9704,309.1366,220.2873,4.2046,0.0191,4.2237,50.2685,39.8012,8.1672,51.0822,93.2346,63269326.9269,321659250.0
2010-10-08,98.62,11292200.0,BIDU,98.5033,98.886,99.4071,98.6636,94.5809,88.0158,98.54,98.9253,99.0343,99.5477,97.6472,91.9644,98.5046,98.8144,99.5635,101.336,100.7882,83.8076,98.5105,99.7217,100.5448,99.8673,98.3771,89.3381,44.4867,49.72,53.6652,58.6937,55.4154,41.9781,25.8469,35.2851,46.0673,36.0123,25.5244,32.411,-4.08,-0.18,-5.1,8.751,14.79,10.75,-92.8281,-46.0945,-70.0968,-8.5235,39.9368,95.6432,-0.1869,-0.1869,-0.1869,-0.1869,-0.1869,-0.1869,-11.0266,-0.56,7.3303,17.3874,10.8308,-16.0439,0.9603,0.9982,0.9508,1.0974,1.1764,1.1223,100.0,33.3333,20.0,0.0,42.8571,14.2857,42.8571,0.0,61.9048,4.7619,26.1905,80.9524,24.5742,4.2145,18.3198,30.2278,18.126,17.6769,19.7754,17.905,16.648,15.9812,20.3184,34.9361,11.9734,19.4806,24.1159,29.8284,29.315,24.4402,2.4514,3.8191,4.8408,8.3087,16.0296,85.4052,1.4842,4.1552,7.0122,15.5079,23.1271,59.7468,98.5033,98.3227,98.6839,98.886,94.6795,103.0925,94.9885,103.8257,99.4071,98.6636,90.7657,106.5614,107.9281,94.5809,81.2337,88.0158,104.5944,71.4372,4.1899,4.3257,4.212,3.7656,3.8093,5.902,308.6862,219.0707,4.1594,-0.1807,3.9787,39.2693,43.1464,8.026,50.8982,94.351,68396052.7429,332951450.0
2010-10-11,99.74,8841600.0,BIDU,98.95,99.59,98.9957,99.2743,95.3147,88.3851,99.1583,99.21,99.1175,99.6912,98.1162,92.5098,99.3567,99.2808,99.7494,101.4058,101.0713,84.8066,99.057,99.7228,100.5247,99.8618,98.4813,89.7059,57.3531,55.2524,57.1238,60.2737,56.4868,42.3788,28.392,34.1312,44.2497,36.0668,25.3977,32.0156,1.34,3.52,-2.88,8.55,15.41,15.51,100.0,45.7799,50.8041,24.7415,57.1256,107.2429,0.1702,0.1702,0.1702,0.1702,0.1702,0.1702,14.7061,10.5048,14.2476,20.5474,12.9735,-15.2423,1.0136,1.0366,0.9719,1.0938,1.1827,1.1841,66.6667,0.0,0.0,40.0,28.5714,0.0,35.7143,0.0,57.1429,0.0,23.8095,78.5714,33.4821,29.516,33.344,36.7747,22.8628,15.8054,14.243,15.07,14.7485,14.9848,19.4859,34.4724,28.5817,27.6915,29.5041,32.4165,31.0369,25.0627,1.6343,3.0553,4.1492,7.7152,15.2662,83.3717,3.2795,5.6141,8.3005,16.6902,24.3158,60.6142,98.95,97.8277,100.0723,99.59,96.3328,102.8472,95.3885,102.6029,98.9957,99.2743,92.5469,106.0016,108.0052,95.3147,82.6242,88.3851,105.2975,71.4726,3.8347,4.0653,4.0295,3.6872,3.7404,5.7734,308.2322,217.8774,4.0937,-0.263,3.8307,45.4573,44.9983,7.6831,48.8497,95.3781,64132018.7004,341793050.0
2010-10-12,99.62,9738400.0,BIDU,99.3267,98.974,99.1129,99.8321,95.9509,88.7891,99.4933,99.22,99.2736,99.7373,98.5076,93.0323,99.5755,99.4725,99.8009,101.3988,101.2734,85.7362,99.2343,99.7074,100.516,99.8523,98.5561,90.1117,55.2935,54.45,56.5957,60.0088,56.3345,42.3467,21.0893,28.8576,40.4825,35.5489,25.0675,31.6494,1.13,-3.08,0.82,7.81,13.36,16.97,-0.1066,-4.6584,0.9004,-18.7347,40.8802,91.7157,0.1226,0.1226,0.1226,0.1226,0.1226,0.1226,10.5869,8.9,13.1914,20.0177,12.6689,-15.3065,1.0115,0.97,1.0083,1.0851,1.1549,1.2053,33.3333,66.6667,60.0,20.0,14.2857,0.0,28.5714,0.0,52.381,0.0,21.4286,76.1905,6.4839,7.763,17.879,28.8168,18.4633,16.6357,24.2656,20.4164,18.5468,16.9858,20.6403,34.682,21.3105,23.8531,26.6226,30.7384,29.9879,24.7886,2.4895,3.8442,4.9565,8.5641,15.9393,82.7867,2.1863,4.4913,7.1147,15.498,23.1579,59.171,99.3267,98.3225,100.3308,98.974,97.8102,100.1378,95.4855,102.7402,99.1129,99.8321,94.5286,105.1357,108.0894,95.9509,83.8124,88.7891,105.9433,71.6349,3.4329,3.7802,3.8323,3.6151,3.6914,5.7051,307.7745,216.6948,4.0072,-0.3457,3.6615,48.7918,44.5061,7.165,54.4238,96.17,69392993.413,332054650.0
2010-10-13,99.95,11515300.0,BIDU,99.77,99.284,99.6457,100.1836,96.5995,89.1967,99.805,99.5453,99.4829,99.753,98.8711,93.5514,99.8889,99.7574,99.9629,101.444,101.4841,86.6414,99.4706,99.7907,100.4826,99.8547,98.6494,90.5182,61.0616,56.6158,57.8459,60.5226,56.6718,42.4695,26.466,29.1679,39.2873,35.5181,24.9668,31.2491,1.33,1.55,3.73,4.92,13.62,17.12,70.1245,96.828,70.0039,11.4958,53.7734,97.2205,-0.4875,-0.4875,-0.4875,-0.4875,-0.4875,-0.4875,22.1231,13.2315,15.6919,21.0451,13.3436,-15.061,1.0135,1.0158,1.0388,1.0518,1.1578,1.2067,0.0,100.0,40.0,0.0,0.0,28.5714,21.4286,0.0,47.619,9.5238,19.0476,73.8095,37.2195,30.4089,32.1161,35.1181,22.9534,14.8374,16.5642,16.8576,16.2859,15.9055,19.7848,34.215,36.2045,31.59,31.6957,33.1235,31.5732,25.3736,1.6597,3.0754,4.2484,7.9524,15.1803,80.8155,3.6276,5.7631,8.2683,16.561,24.2252,59.9322,99.77,99.4972,100.0428,99.284,98.0722,100.4958,96.8816,102.4098,99.6457,100.1836,95.5957,104.7715,108.0483,96.5995,85.1506,89.1967,106.5773,71.8162,3.3415,3.6505,3.7285,3.5731,3.6555,5.6266,307.3133,215.5273,3.9085,-0.3949,3.5136,54.3184,49.5225,6.0511,53.3144,97.0516,63237015.4256,343569950.0
2010-10-14,98.2,9249700.0,BIDU,99.2567,99.226,99.0029,100.21,97.1661,89.5265,99.02,99.184,99.1214,99.4886,99.0166,93.9702,98.67,98.9332,99.2876,101.0158,101.3417,87.3341,99.1705,99.7696,100.0986,99.8462,98.6261,90.7573,30.1344,43.048,49.0965,56.3859,54.3346,41.9838,20.6994,24.1237,35.5512,34.7823,24.603,30.8846,-1.54,-0.29,-4.5,0.37,11.9,13.85,-76.7535,-59.4369,-67.6259,-76.0344,22.7507,76.0062,-0.683,-0.683,-0.683,-0.683,-0.683,-0.683,-39.7312,-13.9041,-1.8069,12.7718,8.6693,-16.0324,0.9846,0.9971,0.9562,1.0038,1.1379,1.1642,100.0,66.6667,20.0,80.0,42.8571,14.2857,14.2857,42.8571,42.8571,4.7619,16.6667,71.4286,9.1661,3.9471,13.1349,25.2163,17.3261,15.9387,31.1525,24.7051,21.7574,18.7144,21.4695,34.5981,25.9211,26.7355,28.3373,31.335,30.4683,25.0853,2.9064,4.2603,5.4415,9.1843,16.2574,80.6914,2.4184,4.6104,7.0871,15.3781,23.0716,58.5052,99.2567,97.7382,100.7751,99.226,97.8509,100.6011,97.6424,100.3633,99.0029,100.21,95.6726,104.7474,107.6578,97.1661,86.6745,89.5265,107.0517,72.0013,3.1669,3.5121,3.6383,3.5697,3.672,5.6548,306.8485,214.3541,3.7704,-0.5524,3.2181,47.8756,50.3286,5.1117,43.6476,107.19,59502230.8973,334320250.0
2010-10-15,98.66,15108000.0,BIDU,98.9367,99.234,99.04,99.8414,97.7647,89.8653,98.7217,98.9953,99.0357,99.2819,99.1524,94.395,98.5928,98.741,99.0411,100.7586,101.278,88.0292,99.1269,99.7641,100.0831,99.8055,98.628,91.0102,41.7642,47.2051,51.353,57.2137,54.8486,42.1619,21.1935,23.3102,33.8071,34.4142,24.4012,30.5,-0.96,0.04,0.26,-5.16,12.57,14.23,2.0202,-3.2967,27.9187,-25.5272,33.0702,79.9154,-0.9286,-0.9286,-0.9286,-0.9286,-0.9286,-0.9286,-16.4715,-5.5898,2.706,14.4275,9.6971,-15.6761,0.9904,1.0004,1.0026,0.9503,1.146,1.1685,66.6667,33.3333,0.0,60.0,28.5714,0.0,7.1429,35.7143,38.0952,0.0,14.2857,69.0476,22.1815,20.0562,23.3427,29.6284,20.3663,14.7313,20.3751,19.9479,18.8625,17.4543,20.5328,34.1052,31.9905,29.9569,30.3501,32.1517,31.0354,25.3471,1.9376,3.4082,4.6641,8.5283,15.4832,78.7701,3.0422,5.1184,7.5047,15.7097,23.4029,58.5422,98.9367,97.4552,100.4181,99.234,97.8727,100.5953,97.7343,100.3457,99.04,99.8414,95.7174,103.9654,107.022,97.7647,88.5074,89.8653,107.5329,72.1977,3.213,3.4636,3.5804,3.5375,3.6396,5.5738,306.3802,213.1971,3.6136,-0.6271,2.9865,39.5029,47.2323,4.0421,43.0004,107.0922,45524761.5095,349428250.0
2010-10-18,103.4,24254300.0,BIDU,100.0867,99.966,99.7414,99.9386,98.6061,90.3528,100.9533,100.384,100.1257,99.7564,99.6647,95.0245,102.1453,101.2799,100.9523,101.7079,102.0263,89.1148,99.6913,100.2414,100.6307,99.8366,99.0118,91.6225,83.7007,72.7888,68.2648,64.6578,59.7497,43.9774,35.8404,28.6527,35.3968,34.8453,24.5862,30.0437,3.45,3.66,4.91,1.36,17.67,20.476,100.0,141.3167,166.9349,118.504,86.9628,98.7127,0.6395,0.6395,0.6395,0.6395,0.6395,0.6395,67.4013,45.5776,36.5296,29.3157,19.4993,-12.0453,1.0345,1.0367,1.0499,1.0133,1.2061,1.2469,33.3333,100.0,60.0,100.0,14.2857,100.0,0.0,28.5714,33.3333,0.0,11.9048,66.6667,65.1344,50.0225,44.9349,40.4501,28.2863,11.3342,9.7418,13.2432,14.2198,15.1444,18.7282,33.0896,46.1404,39.7535,37.4275,35.7185,33.5023,26.3523,1.2918,2.7266,3.9978,7.9192,14.7459,76.8947,6.1182,8.1847,10.5226,18.6775,26.3785,61.2384,100.0867,95.3859,104.7875,99.966,96.3069,103.6251,96.5124,102.9704,99.7414,99.9386,95.556,104.3211,106.4373,98.6061,90.775,90.3528,108.3542,72.3514,4.2746,3.9823,3.8843,3.6123,3.6261,5.351,305.9088,212.0992,3.5208,-0.3715,3.1492,43.6847,43.6877,3.3165,49.2684,106.9954,54408603.9514,373682550.0
2010-10-19,100.82,16226700.0,BIDU,100.96,100.206,100.0557,99.7314,99.1276,90.8202,101.32,100.6687,100.3954,99.8739,99.866,95.5114,101.4121,101.2105,101.0516,101.8089,102.2084,89.8982,99.7719,100.2524,100.6371,99.8516,99.0876,92.0443,52.7102,54.7406,55.9199,58.674,56.2595,43.2209,45.6051,32.9266,36.7594,35.2456,24.7624,29.5982,2.62,1.2,2.2,-2.9,10.951,19.63,3.3577,39.8199,60.05,64.2016,52.5856,83.0029,-0.2659,-0.2659,-0.2659,-0.2659,-0.2659,-0.2659,5.4203,9.4813,11.8398,17.348,12.5189,-13.5581,1.0267,1.012,1.0223,0.972,1.1219,1.2418,0.0,66.6667,40.0,80.0,0.0,85.7143,92.8571,21.4286,28.5714,0.0,9.5238,64.2857,65.1344,50.0225,44.9349,40.4501,28.2863,11.3342,6.5043,10.4513,12.0243,13.8861,17.6902,32.46,30.8066,31.3727,31.6488,32.7507,31.6454,25.8509,0.8612,2.1813,3.4267,7.3535,14.0438,75.0638,4.0788,6.5477,9.0194,17.3434,25.1224,59.7803,100.96,97.0847,104.8353,100.206,96.5119,103.9001,96.897,103.2144,100.0557,99.7314,95.8364,103.6265,105.9564,99.1276,92.2988,90.8202,108.865,72.7754,4.3774,4.1402,4.0381,3.7518,3.7496,5.4612,305.4342,210.9864,3.4236,-0.3886,3.035,46.7185,43.302,2.8926,45.9792,106.8995,50868233.0423,357455850.0
2010-10-20,100.01,12266100.0,BIDU,101.41,100.218,100.0943,99.545,99.5476,91.245,100.845,100.6033,100.3839,99.911,99.9462,95.9388,100.4733,100.6863,100.7386,101.6655,102.2068,90.5605,99.7784,100.2513,100.6332,99.8538,99.1171,92.3655,44.884,49.8864,52.446,56.8938,55.1966,42.9832,52.1149,36.3458,37.9273,35.6174,24.9302,29.1633,1.35,0.06,0.27,-2.61,8.82,17.84,-75.9223,4.2876,16.5763,44.8892,30.7016,74.6219,-0.7016,-0.7016,-0.7016,-0.7016,-0.7016,-0.7016,-10.232,-0.2273,4.892,13.7876,10.3932,-14.0337,1.0137,1.0006,1.0027,0.9746,1.0967,1.2171,0.0,33.3333,20.0,60.0,42.8571,71.4286,85.7143,14.2857,23.8095,0.0,7.1429,61.9048,65.1344,50.0225,44.9349,40.4501,28.2863,11.3342,5.0112,9.0291,10.8555,13.1811,17.0955,32.0862,23.7346,27.1035,28.5725,31.088,30.5816,25.5532,0.5741,1.745,2.9372,6.8283,13.375,73.2766,2.7192,5.2382,7.7309,16.1046,23.9261,58.357,101.41,98.519,104.301,100.218,96.5269,103.9091,96.9453,103.2432,100.0943,99.545,95.9854,103.1046,105.3849,99.5476,93.7103,91.245,109.2952,73.1948,3.8185,3.8649,3.8649,3.6999,3.7252,5.4369,304.9564,209.8766,3.3081,-0.4619,2.8463,48.9596,46.4543,2.6608,44.4063,106.8046,43359327.7191,345189750.0
2010-10-21,102.48,19832700.0,BIDU,101.1033,101.074,100.5029,99.8079,100.0557,91.7952,101.38,101.3573,100.9804,100.3024,100.2128,96.4614,101.9752,101.7504,101.5976,102.1432,102.616,91.4075,99.8467,100.4486,100.7038,99.9081,99.2481,92.9569,67.176,62.5463,61.0535,60.7996,57.7522,43.9464,59.1095,40.1229,39.4505,36.0886,25.1514,28.7255,-0.92,4.28,2.86,3.68,10.67,23.11,100.0,58.9431,80.8365,109.2039,69.2445,81.624,0.2061,0.2061,0.2061,0.2061,0.2061,0.2061,34.352,25.0926,22.107,21.5992,15.5044,-12.1071,0.9911,1.0436,1.0287,1.0372,1.1162,1.2912,0.0,0.0,0.0,40.0,28.5714,57.1429,78.5714,7.1429,19.0476,0.0,4.7619,59.5238,73.0987,55.2313,48.5894,42.2139,29.5748,10.7739,3.6775,7.6572,9.6973,12.4634,16.4828,31.6924,23.663,26.5507,28.0276,30.673,30.3266,25.5276,0.3827,1.396,2.5176,6.3405,12.7381,71.5319,2.4628,4.8406,7.2765,15.6043,23.4367,57.6175,101.1033,99.0472,103.1595,101.074,97.6786,104.4694,96.9855,104.0202,100.5029,99.8079,95.9742,103.6415,104.8802,100.0557,95.2312,91.7952,109.7727,73.8177,3.3853,3.558,3.6191,3.5459,3.591,5.2439,304.4756,208.8026,3.2191,-0.3561,2.863,43.155,46.2777,1.9896,46.9952,106.7107,57972896.1401,365022450.0
